CustomerID,Age,Gender,AnnualIncome,SpendingScore,PurchaseFrequency,AvgTransactionValue,TotalSpend,Recency
50662,62,Male,71,47,7,241,26093,39
50663,59,Male,88,35,9,36,29656,140
50664,56,Male,97,84,10,127,31761,36
50665,31,Female,187,32,4,63,4168,92
50666,48,Female,93,55,16,498,11481,9
50667,22,Male,144,54,12,161,38022,44
50668,52,Male,107,76,9,234,46453,75
50669,40,Female,64,51,3,488,27204,53
50670,46,Female,43,80,9,171,23871,30
50671,60,Male,95,59,17,159,37831,115
50672,28,Male,24,72,14,225,14631,66
50673,35,Female,169,14,5,328,45053,38
50674,64,Male,131,18,1,429,6374,38
50675,29,Female,157,55,1,357,18728,161
50676,26,Male,74,94,3,349,26269,55
50677,27,Female,173,97,9,326,33672,76
50678,61,Female,163,98,6,347,10160,116
50679,34,Male,74,56,9,51,34037,85
50680,55,Female,72,49,4,361,45034,23
50681,24,Male,183,98,19,170,27059,142
50682,63,Male,188,60,5,83,40696,96
50683,30,Male,59,53,5,402,23064,49
50684,57,Male,138,71,14,384,6628,113
50685,59,Female,40,6,10,34,9160,114
50686,26,Male,116,70,16,406,47998,45
50687,67,Male,65,86,6,312,47842,155
50688,44,Male,178,8,14,251,44883,96
50689,19,Male,66,15,18,387,8651,49
50690,22,Female,65,26,9,182,23230,2
50691,46,Male,145,39,7,398,39703,103
50692,54,Female,28,3,18,296,48594,59
50693,55,Female,191,57,10,168,26363,60
50694,36,Female,15,10,2,363,31941,22
50695,25,Male,199,3,13,227,24859,89
50696,65,Male,159,94,6,464,21089,106
50697,62,Male,192,46,9,434,5475,174
50698,18,Male,28,22,8,124,23055,53
50699,39,Female,95,67,10,439,47241,19
50700,69,Female,17,65,16,250,42799,49
50701,34,Male,112,97,15,317,18977,17
50702,24,Male,54,19,13,221,22824,127
50703,42,Male,103,62,18,372,18814,155
50704,62,Male,139,98,6,95,44558,19
50705,21,Male,176,57,9,142,20331,30
50706,53,Male,109,95,18,277,1095,78
50707,23,Male,23,88,7,286,41820,174
50708,48,Female,108,76,5,274,11241,106
50709,36,Female,98,13,11,102,10817,64
50710,61,Female,35,16,13,100,1310,32
50711,56,Female,39,16,3,154,39791,151
50712,44,Male,116,52,1,369,9550,36
50713,27,Male,136,84,4,161,2337,10
50714,43,Male,186,41,19,164,31407,59
50715,36,Male,39,48,18,145,13307,102
50716,56,Male,151,91,6,262,2040,118
50717,20,Female,117,39,10,437,28440,157
50718,62,Male,168,13,7,327,44070,11
50719,30,Female,71,4,12,38,33710,166
50720,67,Male,51,96,8,92,3360,79
50721,45,Female,30,98,13,339,37509,160
50722,37,Male,51,43,18,417,40649,91
50723,45,Female,90,81,14,43,23591,102
50724,25,Male,166,88,11,325,20389,129
50725,58,Male,40,93,10,113,25816,14
50726,56,Male,34,46,6,424,14495,131
50727,18,Male,151,92,13,380,41076,30
50728,20,Female,117,47,10,397,42815,159
50729,30,Male,43,86,12,242,47236,129
50730,45,Female,45,92,1,246,47989,174
50731,66,Male,33,53,18,232,18151,142
50732,42,Female,162,25,13,402,18394,164
50733,50,Male,41,41,4,99,40842,174
50734,55,Male,108,3,6,342,38091,164
50735,23,Female,99,77,18,386,44176,171
50736,61,Male,58,95,5,249,15068,105
50737,62,Male,177,13,18,227,26270,43
50738,49,Female,127,18,5,191,15797,143
50739,62,Male,164,37,7,266,25380,38
50740,64,Female,88,43,9,241,41637,89
50741,38,Male,101,34,3,198,23864,44
50742,33,Female,157,81,12,338,38820,109
50743,38,Female,108,55,14,424,37673,55
50744,28,Female,112,52,8,353,341,55
50745,54,Female,155,85,12,264,47965,78
50746,53,Male,146,36,7,54,4855,107
50747,52,Male,70,54,9,325,31127,57
50748,36,Female,165,59,12,95,43730,130
50749,37,Male,111,52,4,210,28802,124
50750,35,Male,112,19,5,368,38357,162
50751,64,Male,48,12,9,352,25985,49
50752,58,Female,114,92,7,221,33775,64
50753,66,Male,159,11,14,128,7588,87
50754,31,Male,170,48,17,307,26904,136
50755,32,Female,28,92,1,478,37472,69
50756,48,Male,176,99,15,164,33941,171
50757,18,Female,126,79,15,195,35906,62
50758,20,Female,89,16,1,206,31601,121
50759,33,Female,199,71,15,346,285,52
50760,40,Male,111,47,2,491,24307,33
50761,28,Male,135,67,4,210,42956,20
50762,29,Female,69,31,17,427,14639,112
50763,27,Female,131,76,16,275,25235,37
50764,49,Female,107,8,18,388,15275,106
50765,33,Female,51,89,16,245,30595,105
50766,25,Female,40,61,8,203,19092,51
50767,55,Female,81,44,6,376,15911,29
50768,29,Male,98,50,2,34,28664,137
50769,41,Female,194,35,19,268,44420,86
50770,45,Female,32,76,13,427,48172,40
50771,25,Female,195,61,6,80,22416,171
50772,45,Male,195,85,6,37,13642,100
50773,53,Male,41,90,13,402,37234,23
50774,43,Male,45,55,1,20,42513,103
50775,25,Male,120,66,9,358,34159,8
50776,67,Female,143,14,12,127,49335,74
50777,45,Male,20,4,12,389,26308,64
50778,45,Female,25,17,4,217,26692,151
50779,54,Female,176,69,19,432,16070,93
50780,58,Female,195,24,16,102,9639,120
50781,53,Female,32,49,12,150,6121,109
50782,44,Female,35,55,1,364,29408,96
50783,34,Female,33,71,4,20,20095,142
50784,26,Male,18,23,9,300,29415,80
50785,50,Male,91,81,7,248,38709,103
50786,37,Male,130,12,10,273,32556,17
50787,30,Male,171,11,13,272,13661,20
50788,45,Male,39,75,8,78,40992,115
50789,65,Female,198,98,10,79,24456,12
50790,46,Male,91,29,10,194,23083,124
50791,30,Male,169,62,8,380,49116,122
50792,63,Male,63,53,15,133,46000,72
50793,52,Female,79,48,1,428,30871,169
50794,23,Female,180,91,15,231,41127,85
50795,35,Female,97,86,17,20,46275,160
50796,68,Male,194,66,13,175,37596,165
50797,22,Male,15,48,12,100,39484,110
50798,64,Male,182,94,3,257,3683,18
50799,42,Male,95,59,19,350,10330,29
50800,19,Male,35,71,5,471,6357,135
50801,27,Female,100,57,3,314,39326,40
50802,47,Male,29,76,5,300,5339,101
50803,67,Female,64,3,9,166,17511,120
50804,62,Male,62,81,6,97,42671,134
50805,22,Female,174,32,16,237,39547,148
50806,50,Female,63,8,10,434,13832,55
50807,18,Female,122,87,16,374,3238,73
50808,35,Female,59,30,3,489,7419,88
50809,49,Male,46,15,18,143,6700,125
50810,64,Male,146,74,11,275,18305,161
50811,66,Male,111,55,19,93,29478,22
50812,28,Female,94,38,15,221,28195,50
50813,38,Male,160,15,11,227,3025,27
50814,43,Male,68,30,10,350,23254,48
50815,42,Male,141,46,9,246,43894,66
50816,39,Male,189,64,3,160,41378,141
50817,44,Female,148,26,9,183,41681,130
50818,66,Female,80,78,18,149,16988,46
50819,30,Male,151,67,12,64,13277,71
50820,50,Male,123,36,16,150,31213,128
50821,51,Male,37,90,4,83,6358,11
50822,58,Female,121,78,1,144,21005,26
50823,52,Female,185,31,13,494,38034,49
50824,18,Female,65,78,8,405,10227,63
50825,38,Male,86,40,6,326,33125,21
50826,65,Female,117,74,8,418,22495,177
50827,23,Female,167,73,19,139,42781,79
50828,45,Female,94,46,12,241,28453,80
50829,34,Female,177,42,1,35,40011,9
50830,22,Female,159,18,4,497,8121,149
50831,48,Male,32,36,13,444,47053,116
50832,22,Male,169,76,17,78,17389,120
50833,55,Male,157,50,19,71,26081,55
50834,20,Male,95,61,19,209,43354,41
50835,40,Female,121,40,5,499,40203,6
50836,54,Male,83,3,11,466,17087,1
50837,54,Male,94,82,7,176,24310,95
50838,27,Male,157,7,3,477,5383,133
50839,27,Female,56,31,11,125,19223,26
50840,36,Male,48,65,17,380,9157,1
50841,34,Female,62,95,11,148,16820,1
50842,38,Female,150,64,15,241,4691,93
50843,31,Female,152,77,19,457,43164,38
50844,26,Male,19,93,8,223,38928,41
50845,63,Female,130,3,16,217,34767,156
50846,18,Male,190,93,15,499,3587,133
50847,68,Male,131,35,3,111,16225,149
50848,62,Male,168,15,6,307,1646,63
50849,30,Female,122,21,3,19,33099,86
50850,21,Female,37,62,5,482,39337,84
50851,18,Male,76,83,1,132,38560,140
50852,66,Female,27,28,14,284,26810,134
50853,57,Female,151,4,12,13,37181,157
50854,49,Female,34,13,13,476,29509,109
50855,51,Male,106,79,14,268,32830,104
50856,45,Female,122,51,12,218,30634,35
50857,48,Female,199,48,13,407,45594,75
50858,25,Male,166,39,6,275,34426,125
50859,56,Female,122,96,15,271,5498,52
50860,43,Male,47,67,16,296,18606,33
50861,51,Female,162,94,9,40,34916,153
50862,20,Female,190,58,8,185,23189,14
50863,67,Female,78,84,5,18,42780,53
50864,29,Female,44,2,15,213,45931,61
50865,18,Female,122,25,7,117,12205,13
50866,61,Female,87,11,17,133,7061,15
50867,22,Male,123,1,16,247,40239,55
50868,47,Female,159,48,11,419,10553,47
50869,47,Female,114,48,7,139,40835,173
50870,34,Female,28,10,11,243,15830,97
50871,65,Male,33,81,2,13,4918,75
50872,64,Male,85,30,2,489,37118,15
50873,40,Male,73,35,6,229,17107,21
50874,32,Female,111,19,3,271,35449,36
50875,54,Female,58,53,1,39,4684,153
50876,38,Male,174,34,16,448,23394,44
50877,31,Male,125,32,14,421,24086,129
50878,19,Male,25,76,17,326,8737,42
50879,28,Female,120,81,18,86,35280,33
50880,68,Male,16,6,4,192,23599,103
50881,56,Female,139,13,3,375,23855,160
50882,55,Female,159,86,8,301,26474,153
50883,51,Female,108,75,4,467,33108,40
50884,55,Male,182,64,15,211,7092,97
50885,67,Female,188,7,13,398,40744,115
50886,51,Male,107,45,14,166,42281,102
50887,35,Male,18,45,14,109,19467,64
50888,47,Male,180,85,5,405,40596,147
50889,32,Male,77,65,5,131,46225,28
50890,44,Female,43,94,13,415,47868,80
50891,68,Female,33,19,4,324,31540,112
50892,51,Female,105,47,18,119,32336,170
50893,69,Female,43,46,6,176,40429,86
50894,55,Male,177,29,5,139,42142,178
50895,50,Male,130,99,3,279,43604,106
50896,41,Male,84,84,3,147,36428,48
50897,32,Male,137,61,3,185,27089,9
50898,47,Female,37,65,2,73,9548,158
50899,59,Male,60,23,18,140,15837,146
50900,68,Female,186,95,10,337,11424,173
50901,34,Male,190,51,7,197,46380,110
50902,22,Male,194,63,14,474,1507,83
50903,46,Male,22,99,10,461,15836,78
50904,21,Male,197,22,16,286,12626,66
50905,27,Female,80,71,6,359,15780,139
50906,34,Female,182,33,17,156,45324,90
50907,27,Female,173,44,6,344,3052,72
50908,34,Female,190,7,18,29,36412,15
50909,37,Male,114,91,10,323,45800,109
50910,41,Male,75,2,10,51,47604,40
50911,22,Female,126,17,9,359,26447,141
50912,51,Female,66,65,15,403,17979,86
50913,23,Male,180,58,11,416,25790,33
50914,19,Male,50,30,7,353,4941,126
50915,30,Female,126,86,18,149,47702,130
50916,60,Female,101,92,2,18,44374,109
50917,60,Female,197,97,2,88,17340,110
50918,65,Male,99,26,13,422,26807,162
50919,28,Female,27,35,11,347,19204,16
50920,68,Female,179,63,19,157,46924,14
50921,64,Female,61,75,1,202,47201,46
50922,40,Female,104,71,17,268,12958,50
50923,33,Female,36,28,18,145,42391,113
50924,48,Male,181,25,8,48,36992,133
50925,28,Female,72,61,13,329,15278,43
50926,33,Male,44,31,4,296,33002,146
50927,25,Female,160,54,19,376,40401,48
50928,21,Female,120,67,3,465,46231,154
50929,57,Female,160,97,6,472,16604,142
50930,21,Male,88,51,6,388,46419,21
50931,42,Male,181,58,6,159,44631,55
50932,20,Male,108,34,8,361,49808,116
50933,49,Female,168,59,17,14,23871,108
50934,20,Female,85,21,10,245,40868,2
50935,44,Male,21,56,5,245,27773,131
50936,46,Male,79,37,19,323,37446,13
50937,49,Female,60,64,11,466,43742,21
50938,67,Male,32,19,10,114,1262,161
50939,68,Female,155,85,3,216,40095,148
50940,36,Male,167,78,10,248,40157,125
50941,38,Male,22,74,2,328,9982,146
50942,22,Male,88,53,9,326,41062,38
50943,35,Female,174,71,5,61,26641,25
50944,45,Female,159,93,17,117,41206,166
50945,59,Male,116,63,6,366,30279,143
50946,39,Female,93,62,11,42,40617,157
50947,38,Female,93,72,5,31,21751,97
50948,23,Female,135,77,7,316,4974,32
50949,18,Female,190,19,7,20,5279,43
50950,22,Male,77,75,4,136,30915,13
50951,58,Female,54,2,10,451,12380,78
50952,29,Female,98,6,18,59,34621,25
50953,43,Male,29,29,1,207,16628,49
50954,63,Female,113,41,14,26,37338,88
50955,51,Female,148,51,6,439,20348,120
50956,66,Female,135,5,11,53,44542,136
50957,31,Male,77,41,14,194,33053,156
50958,43,Male,150,62,3,398,11568,126
50959,62,Female,142,30,16,48,14266,11
50960,44,Female,126,62,16,451,45432,10
50961,26,Male,125,27,7,146,30641,59
50962,43,Male,46,50,8,486,15748,65
50963,64,Male,59,82,4,288,40195,133
50964,39,Female,136,52,12,440,36259,80
50965,64,Female,194,49,12,173,8979,148
50966,47,Male,96,62,10,40,41762,92
50967,60,Female,27,60,12,349,16351,133
50968,65,Female,38,80,11,32,48494,112
50969,34,Female,182,54,11,449,20100,158
50970,43,Female,28,5,15,208,17840,87
50971,53,Female,84,9,6,183,10553,162
50972,18,Female,76,34,11,67,46787,113
50973,25,Female,134,98,2,429,47915,118
50974,66,Male,103,36,9,205,31070,92
50975,52,Male,15,95,11,97,13071,1
50976,69,Male,140,20,16,453,19619,112
50977,32,Male,46,81,13,151,43577,155
50978,64,Male,155,84,13,290,7716,119
50979,39,Male,175,92,18,464,21870,120
50980,31,Male,46,85,1,216,10511,34
50981,43,Male,70,83,10,181,5155,95
50982,45,Male,166,63,19,311,43560,32
50983,40,Female,105,67,17,406,13522,116
50984,31,Female,18,30,1,327,43948,174
50985,41,Male,37,69,1,284,33605,22
50986,19,Female,43,70,17,405,352,157
50987,62,Female,112,3,15,377,13673,98
50988,43,Male,163,49,2,355,6109,45
50989,31,Male,44,42,11,57,27209,173
50990,68,Male,104,24,2,170,15703,67
50991,24,Female,162,44,9,472,338,21
50992,20,Female,158,1,19,174,14741,149
50993,64,Male,81,54,2,399,6439,29
50994,40,Female,191,52,16,388,46635,33
50995,63,Female,115,36,9,226,11934,167
50996,60,Female,72,79,4,126,15047,90
50997,64,Male,186,38,13,346,218,126
50998,62,Female,39,44,15,436,42596,45
50999,35,Female,37,82,2,260,10846,73
51000,55,Female,143,87,18,365,40080,82
51001,52,Female,111,47,9,443,22105,129
51002,68,Female,157,29,1,253,16684,11
51003,32,Female,142,51,3,439,25368,160
51004,42,Female,95,41,17,256,39806,107
51005,54,Male,194,86,11,82,47321,177
51006,45,Male,183,64,8,293,14664,91
51007,27,Female,186,88,12,492,7335,158
51008,56,Male,18,48,11,204,6229,60
51009,34,Female,149,77,13,276,12853,138
51010,56,Female,60,97,15,413,2709,102
51011,39,Female,23,22,17,96,46440,149
51012,43,Male,175,99,12,255,2155,6
51013,61,Female,47,17,19,167,10046,166
51014,42,Female,98,86,11,366,7278,125
51015,34,Male,146,5,10,45,40511,116
51016,30,Male,79,61,17,245,26464,8
51017,37,Female,120,89,13,257,17494,70
51018,42,Male,48,6,16,469,6363,162
51019,21,Male,99,53,17,109,45801,177
51020,27,Female,102,81,5,236,24577,40
51021,20,Female,167,95,9,128,6915,86
51022,58,Female,69,17,4,363,22726,29
51023,62,Male,151,59,9,205,39573,9
51024,35,Male,31,97,16,97,32661,21
51025,64,Male,163,39,7,45,49956,32
51026,53,Female,155,54,14,323,18954,72
51027,64,Male,145,48,14,37,31008,171
51028,39,Male,18,37,7,48,43170,10
51029,51,Female,21,48,16,331,12527,177
51030,64,Female,40,68,18,436,47255,87
51031,25,Female,38,78,6,14,13421,84
51032,57,Male,24,77,7,485,16786,141
51033,66,Female,27,27,19,150,16292,86
51034,61,Male,139,88,8,237,14070,41
51035,36,Male,186,27,1,18,33210,31
51036,59,Female,53,72,17,368,3940,109
51037,58,Female,161,63,19,487,19305,32
51038,54,Female,193,52,7,66,9051,173
51039,23,Female,33,47,18,292,41872,13
51040,69,Female,90,21,6,454,45055,121
51041,43,Male,66,57,6,470,9566,153
51042,51,Male,189,75,1,499,38187,118
51043,62,Male,134,95,10,368,25022,106
51044,23,Female,172,91,8,187,17314,15
51045,54,Male,60,42,7,485,28719,64
51046,50,Female,163,48,9,91,8887,117
51047,39,Female,89,27,1,427,23142,8
51048,38,Male,138,72,11,94,43822,145
51049,23,Male,62,33,3,74,30280,5
51050,23,Female,76,76,18,438,2775,141
51051,65,Male,72,35,6,352,24092,21
51052,21,Female,32,98,11,299,1282,117
51053,47,Male,122,16,5,365,29770,124
51054,28,Male,62,36,4,466,8935,115
51055,47,Male,77,66,8,145,11455,44
51056,48,Male,26,76,10,259,39801,53
51057,41,Male,48,91,3,103,10294,156
51058,26,Female,116,56,13,57,20898,66
51059,20,Male,101,17,17,429,21674,149
51060,68,Male,195,20,5,109,30851,105
51061,48,Male,39,85,8,347,35118,126
51062,57,Female,146,94,19,203,6303,120
51063,54,Female,155,84,18,126,17467,57
51064,53,Female,184,8,1,276,36943,55
51065,41,Female,63,18,4,317,49358,130
51066,48,Female,92,18,18,173,27211,94
51067,23,Male,198,18,14,488,24229,65
51068,19,Male,189,2,11,296,38368,110
51069,37,Male,150,76,9,33,4391,131
51070,45,Female,69,96,13,414,5823,5
51071,28,Female,32,72,17,105,2493,66
51072,21,Male,49,51,15,263,40359,90
51073,32,Female,174,10,2,423,20793,146
51074,23,Female,166,75,6,130,27367,137
51075,66,Female,21,14,7,81,37393,150
51076,47,Male,27,26,2,362,11966,156
51077,55,Male,140,47,13,380,36192,140
51078,68,Female,126,30,10,73,17824,37
51079,19,Female,83,56,16,252,16048,119
51080,32,Female,114,42,9,136,47575,98
51081,28,Female,104,4,8,382,15959,170
51082,25,Male,56,11,15,48,7717,54
51083,43,Female,123,24,7,394,36461,170
51084,68,Male,173,86,19,362,31180,122
51085,62,Male,124,67,4,435,3790,67
51086,61,Male,40,37,9,86,25492,56
51087,22,Female,90,2,19,479,8655,46
51088,23,Male,46,12,2,14,7144,5
51089,43,Male,105,21,7,149,33285,56
51090,21,Female,139,69,19,261,27300,151
51091,36,Female,140,71,6,166,840,62
51092,37,Female,66,64,15,268,1058,141
51093,50,Male,162,68,7,326,37211,59
51094,37,Female,117,43,6,444,30718,28
51095,66,Male,119,54,1,429,42630,6
51096,29,Male,182,62,14,376,15637,61
51097,64,Female,28,86,1,246,25750,173
51098,18,Male,186,93,6,84,26061,93
51099,43,Male,118,73,18,483,41211,12
51100,31,Male,131,90,17,395,29129,163
51101,55,Male,62,12,2,38,1219,62
51102,54,Female,107,1,8,50,24484,112
51103,28,Male,185,72,2,38,12014,5
51104,53,Female,158,33,16,109,45503,66
51105,30,Male,124,64,4,329,49344,68
51106,60,Male,177,68,2,67,10304,86
51107,20,Female,67,14,5,220,8679,109
51108,50,Male,176,93,17,147,5573,114
51109,23,Male,17,14,2,20,32571,80
51110,67,Male,82,9,14,400,13434,66
51111,27,Male,147,73,7,342,6557,169
51112,22,Male,152,26,15,498,21795,155
51113,40,Male,66,49,18,373,45799,76
51114,27,Female,171,17,13,198,7972,5
51115,61,Female,110,68,12,459,14767,133
51116,19,Female,45,60,2,103,36869,86
51117,30,Male,80,3,12,351,28884,141
51118,57,Male,105,93,6,190,11908,80
51119,19,Male,83,25,1,330,7870,90
51120,37,Female,179,21,1,292,49184,137
51121,18,Male,169,12,15,400,5134,176
51122,54,Female,101,54,16,330,2866,32
51123,26,Male,47,1,7,67,2653,83
51124,34,Male,82,1,14,34,20336,36
51125,26,Male,102,45,19,313,41447,143
51126,28,Female,186,46,19,269,2673,137
51127,32,Male,109,48,13,487,49787,16
51128,41,Female,122,7,12,401,25765,6
51129,55,Male,191,10,1,222,22808,72
51130,52,Male,67,15,12,124,28335,161
51131,47,Female,88,40,4,461,35373,110
51132,48,Male,63,11,15,197,31621,100
51133,66,Male,127,56,16,269,41414,170
51134,22,Male,128,46,15,145,30748,59
51135,61,Male,109,45,8,499,43169,36
51136,67,Female,39,87,19,99,34802,34
51137,31,Female,146,13,15,230,40010,130
51138,28,Male,193,27,18,25,29037,13
51139,26,Male,153,81,11,156,20935,171
51140,51,Female,159,50,9,394,17006,57
51141,29,Male,122,61,1,110,46492,7
51142,52,Female,83,13,9,427,29428,59
51143,52,Male,98,12,12,486,38901,111
51144,18,Female,171,29,2,228,48186,116
51145,57,Female,99,85,11,377,43055,51
51146,39,Female,133,84,14,54,31444,3
51147,46,Female,86,20,2,72,15611,155
51148,25,Male,34,31,15,359,26064,54
51149,28,Male,41,8,18,399,39040,94
51150,58,Female,22,24,14,301,26124,34
51151,54,Female,99,75,12,386,754,23
51152,31,Female,75,39,10,368,49358,48
51153,47,Female,170,33,14,75,18349,55
51154,52,Male,17,42,15,128,2291,17
51155,38,Female,21,15,5,243,27949,79
51156,54,Female,18,68,2,471,37798,62
51157,22,Female,147,65,6,17,46859,125
51158,36,Female,153,32,12,204,9203,61
51159,31,Female,139,11,2,236,7663,44
51160,43,Female,29,94,4,36,49842,71
51161,21,Female,27,37,7,299,8709,125
51162,42,Male,132,19,16,37,30066,128
51163,62,Female,21,51,1,168,12705,3
51164,59,Female,118,34,1,154,24666,67
51165,42,Female,20,71,14,476,19132,112
51166,35,Male,198,60,11,243,26616,99
51167,57,Male,78,84,12,117,42376,136
51168,25,Male,192,53,11,388,39067,154
51169,56,Female,44,12,6,448,19184,120
51170,57,Female,36,62,12,212,36062,143
51171,31,Female,167,96,12,274,49025,133
51172,49,Male,170,66,10,487,35231,141
51173,68,Female,132,86,8,322,34034,103
51174,55,Male,98,48,19,310,28208,140
51175,50,Male,181,40,7,399,2990,63
51176,40,Male,147,24,14,407,40047,136
51177,32,Male,157,50,4,424,44649,34
51178,50,Male,104,95,1,447,27445,22
51179,42,Female,182,68,8,20,18257,50
51180,34,Female,135,88,5,334,31536,140
51181,50,Male,120,43,8,104,45128,150
51182,64,Female,83,17,8,139,36469,91
51183,19,Female,109,83,7,112,35782,82
51184,31,Male,91,55,19,282,23226,19
51185,57,Male,185,34,4,495,33316,123
51186,57,Female,15,97,6,119,35090,133
51187,68,Female,164,70,12,301,48216,16
51188,56,Female,76,60,18,140,48027,113
51189,68,Female,168,51,12,200,20717,169
51190,23,Male,32,77,18,308,47565,19
51191,23,Female,62,73,3,102,28293,108
51192,20,Male,151,35,10,298,16795,22
51193,24,Male,15,34,7,215,3729,145
51194,68,Female,151,16,3,367,14161,35
51195,25,Female,165,82,19,38,29656,167
51196,59,Female,121,18,13,416,28412,73
51197,69,Male,187,38,4,196,39317,55
51198,32,Male,144,43,10,346,14130,133
51199,64,Male,156,32,6,186,42426,73
51200,46,Male,52,7,1,448,33115,115
51201,50,Female,54,87,6,340,1909,11
51202,69,Male,96,87,8,165,19606,78
51203,47,Male,30,46,15,255,46602,110
51204,56,Female,141,61,8,208,31306,168
51205,44,Male,131,18,6,118,4190,84
51206,53,Male,107,71,19,369,28240,97
51207,46,Female,148,40,14,81,14162,132
51208,55,Male,17,88,2,498,8054,127
51209,50,Male,28,78,7,230,36804,80
51210,54,Male,80,50,8,290,14456,115
51211,44,Male,109,5,10,400,4723,64
51212,50,Female,100,54,13,386,33336,67
51213,21,Male,128,86,1,223,29519,96
